Bins,Normalized PDF values
-52.07763671875,0.0
-51.87763671875,0.0
-51.677636718749994,0.0
-51.47763671874999,0.0
-51.27763671874999,0.0
-51.077636718749986,0.0
-50.87763671874998,0.0
-50.67763671874998,0.0
-50.47763671874998,0.0
-50.277636718749974,0.0
-50.07763671874997,0.0
-49.87763671874997,0.0
-49.677636718749966,0.0
-49.47763671874996,0.0
-49.27763671874996,0.0
-49.07763671874996,0.0
-48.877636718749955,0.0
-48.67763671874995,0.0
-48.47763671874995,0.0
-48.277636718749946,0.0
-48.07763671874994,0.0
-47.87763671874994,0.0
-47.67763671874994,0.0
-47.477636718749935,0.0
-47.27763671874993,0.0
-47.07763671874993,0.0
-46.877636718749926,0.0
-46.67763671874992,0.0
-46.47763671874992,0.0
-46.27763671874992,0.0
-46.077636718749915,0.0
-45.87763671874991,0.0
-45.67763671874991,0.0
-45.477636718749906,0.0
-45.2776367187499,0.0
-45.0776367187499,0.0
-44.8776367187499,0.0
-44.677636718749895,0.0
-44.47763671874989,0.0
-44.27763671874989,0.0
-44.077636718749886,0.0
-43.87763671874988,0.0
-43.67763671874988,0.0
-43.47763671874988,0.0
-43.277636718749875,0.0
-43.07763671874987,0.0
-42.87763671874987,0.0
-42.677636718749866,0.0
-42.477636718749864,0.0
-42.27763671874986,0.0
-42.07763671874986,0.0
-41.877636718749855,0.0
-41.67763671874985,0.0
-41.47763671874985,0.0
-41.27763671874985,1.1412216092594156e-06
-41.077636718749844,1.5977102529631818e-05
-40.87763671874984,4.222519954259838e-05
-40.67763671874984,4.108397793333896e-05
-40.477636718749835,3.8801534714820134e-05
-40.27763671874983,5.8202302072230195e-05
-40.07763671874983,7.30381829926026e-05
-39.87763671874983,5.477863724445195e-05
-39.677636718749824,4.7931307588895454e-05
-39.47763671874982,4.5648864370376626e-05
-39.27763671874982,4.5648864370376626e-05
-39.077636718749815,7.532062621112143e-05
-38.87763671874981,8.216795586667793e-05
-38.67763671874981,7.417940460186202e-05
-38.47763671874981,7.189696138334319e-05
-38.277636718749804,6.619085333704611e-05
-38.0776367187498,5.5919858853711366e-05
-37.8776367187498,5.021375080741429e-05
-37.677636718749795,5.706108046297078e-05
-37.47763671874979,6.733207494630552e-05
-37.27763671874979,6.276718850926786e-05
-37.07763671874979,6.276718850926786e-05
-36.877636718749784,7.30381829926026e-05
-36.67763671874978,7.874429103889968e-05
-36.47763671874978,7.30381829926026e-05
-36.277636718749775,5.9343523681489616e-05
-36.07763671874977,5.363741563519254e-05
-35.87763671874977,3.1954205059263636e-05
-35.67763671874977,5.13549724166737e-05
-35.477636718749764,6.504963172778669e-05
-35.27763671874976,3.309542666852306e-05
-35.07763671874976,2.9671761840744808e-05
-34.877636718749756,2.624809701296656e-05
-34.67763671874975,2.3965653794447727e-05
-34.47763671874975,1.027099448333474e-05
-34.27763671874975,2.054198896666948e-05
-34.077636718749744,1.825954574815065e-05
-33.87763671874974,1.5977102529631818e-05
-33.67763671874974,1.3694659311112988e-05
-33.477636718749736,1.5977102529631818e-05
-33.27763671874973,7.988551264815909e-06
-33.07763671874973,1.825954574815065e-05
-32.87763671874973,2.16832105759289e-05
-32.677636718749724,2.853054023148539e-05
-32.47763671874972,5.9343523681489616e-05
-32.27763671874972,3.7660313105560713e-05
-32.077636718749716,4.33664211518578e-05
-31.877636718749713,5.706108046297078e-05
-31.67763671874971,6.961451816482435e-05
-31.477636718749707,6.961451816482435e-05
-31.277636718749704,8.7874063912975e-05
-31.0776367187497,0.00013580537150187046
-30.8776367187497,0.0001380878147203893
-30.677636718749696,0.00018601912230928474
-30.477636718749693,0.00017232446299817177
-30.27763671874969,0.0001825954574815065
-30.077636718749687,0.00018487790070002535
-29.877636718749685,0.00017574812782595
-29.67763671874968,0.00023052676507040196
-29.47763671874968,0.00029557639679818863
-29.277636718749676,0.0003195420505926364
-29.077636718749673,0.00034921381243338117
-28.87763671874967,0.00038230923910190424
-28.677636718749667,0.0004439352060019127
-28.477636718749665,0.0003982863416315361
-28.277636718749662,0.00039029779036672016
-28.07763671874966,0.00037660313105560716
-27.877636718749656,0.00036747335818153185
-27.677636718749653,0.0003857329039296825
-27.47763671874965,0.0003195420505926364
-27.277636718749648,0.0003355191531222682
-27.077636718749645,0.0002830229590963351
-26.877636718749642,0.00024193898116299612
-26.67763671874964,0.0002556336404741091
-26.477636718749636,0.0002624809701296656
-26.277636718749633,0.000189442787137063
-26.07763671874963,0.00015406491725002112
-25.877636718749628,0.00012096949058149806
-25.677636718749625,0.00011298093931668215
-25.477636718749622,0.00010841605287964448
-25.27763671874962,9.47213935685315e-05
-25.077636718749616,0.0001027099448333474
-24.877636718749613,0.0001095572744889039
-24.67763671874961,0.00011183971770742273
-24.477636718749608,0.00011982826897223864
-24.277636718749605,0.0001095572744889039
-24.077636718749602,0.00011754582575371981
-23.8776367187496,0.0001027099448333474
-23.677636718749596,0.00010042750161482858
-23.477636718749594,7.532062621112143e-05
-23.27763671874959,6.961451816482435e-05
-23.077636718749588,6.048474529074903e-05
-22.877636718749585,5.706108046297078e-05
-22.677636718749582,6.162596690000844e-05
-22.47763671874958,6.276718850926786e-05
-22.277636718749577,7.646184782038085e-05
-22.077636718749574,8.216795586667793e-05
-21.87763671874957,6.961451816482435e-05
-21.677636718749568,7.760306942964027e-05
-21.477636718749565,8.901528552223442e-05
-21.277636718749562,8.67328423037156e-05
-21.07763671874956,0.00011298093931668215
-20.877636718749557,0.0001392290363296487
-20.677636718749554,0.0001392290363296487
-20.47763671874955,0.0001312404850648328
-20.277636718749548,0.00014950003081298346
-20.077636718749545,0.00014950003081298346
-19.877636718749542,0.0001666183549518747
-19.67763671874954,0.00017688934943520943
-19.477636718749537,0.00018716034391854416
-19.277636718749534,0.00017004201977965293
-19.07763671874953,0.00018373667909076592
-18.877636718749528,0.00017118324138891235
-18.677636718749525,0.00018031301426298766
-18.477636718749523,0.00018145423587224708
-18.27763671874952,0.00015862980368705877
-18.077636718749517,0.00018830156552780358
-17.877636718749514,0.00026476341334818446
-17.67763671874951,0.00023052676507040196
-17.47763671874951,0.00022367943541484547
-17.277636718749505,0.00024193898116299612
-17.077636718749503,0.00018373667909076592
-16.8776367187495,0.00020656111127595423
-16.677636718749497,0.0001825954574815065
-16.477636718749494,0.00022025577058706723
-16.27763671874949,0.00023623287311669904
-16.07763671874949,0.00028987028875189155
-15.877636718749486,0.000291011510361151
-15.677636718749483,0.0003092710561093016
-15.47763671874948,0.00032410693702967407
-15.277636718749477,0.0003104122777185611
-15.077636718749474,0.000392580233585239
-14.877636718749471,0.0004348054331278374
-14.677636718749469,0.000466759638187101
-14.477636718749466,0.0005101260593389588
-14.277636718749463,0.000582023020722302
-14.07763671874946,0.0005888703503778585
-13.877636718749457,0.0006105535609537873
-13.677636718749454,0.0006116947825630468
-13.477636718749451,0.0007132635057871347
-13.277636718749449,0.0008273856667130764
-13.077636718749446,0.0010065574593668045
-12.877636718749443,0.0010818780855779261
-12.67763671874944,0.001164046041444604
-12.477636718749437,0.0011880116952390518
-12.277636718749434,0.0013181109586946251
-12.077636718749432,0.0014778819839909433
-11.877636718749429,0.0015965690313539224
-11.677636718749426,0.0015440728373279893
-11.477636718749423,0.001630805679631705
-11.27763671874942,0.0016296644580224456
-11.077636718749417,0.0017494927269946841
-10.877636718749415,0.0017563400566502406
-10.677636718749412,0.001691290424922454
-10.477636718749409,0.0016798782088298598
-10.277636718749406,0.0016753133223928222
-10.077636718749403,0.0016136873554928137
-9.8776367187494,0.001685584316876157
-9.677636718749397,0.0017118324138891234
-9.477636718749395,0.0017757408240076508
-9.277636718749392,0.0017266682948094958
-9.077636718749389,0.0017152560787169018
-8.877636718749386,0.0017563400566502406
-8.677636718749383,0.0017415041757298682
-8.47763671874938,0.0018841568768872953
-8.277636718749378,0.0018453553421724752
-8.077636718749375,0.0019309469628669314
-7.877636718749372,0.00199257292976694
-7.677636718749369,0.0020268095780447224
-7.477636718749366,0.0021432141821891826
-7.277636718749363,0.00226532489437994
-7.0776367187493605,0.002312114980359576
-6.877636718749358,0.002394282936226254
-6.677636718749355,0.002490145551404045
-6.477636718749352,0.002794851721076309
-6.277636718749349,0.0028850082282078026
-6.077636718749346,0.003019672378100414
-5.8776367187493435,0.003251340364780075
-5.677636718749341,0.003390569401109724
-5.477636718749338,0.0034487717031819543
-5.277636718749335,0.0037192412245764354
-5.077636718749332,0.004083290917930189
-4.877636718749329,0.004348054331278373
-4.677636718749326,0.0046139589662358175
-4.477636718749324,0.004933501016828453
-4.277636718749321,0.0053169514775396175
-4.077636718749318,0.005756321797104493
-3.877636718749315,0.005952611913897112
-3.677636718749312,0.006722936500147218
-3.4776367187493094,0.007152035825228758
-3.2776367187493065,0.00808669632321222
-3.0776367187493037,0.008850173579806768
-2.877636718749301,0.009767715753651339
-2.677636718749298,0.011011647307744102
-2.477636718749295,0.01279195301818879
-2.2776367187492923,0.01460877782012978
-2.0776367187492895,0.016903774476350466
-1.8776367187492866,0.019634717787308246
-1.6776367187492838,0.022447829054132704
-1.477636718749281,0.026511719204705485
-1.277636718749278,0.030294868839400448
-1.0776367187492752,0.03431767501203989
-0.8776367187492724,0.037704820748321835
-0.6776367187492696,0.040089973911674015
-0.4776367187492667,0.040644607613774086
-0.2776367187492639,0.039825210498325825
-0.07763671874926104,0.03808142387937744
0.1223632812507418,0.03578642722315675
0.32236328125074465,0.033166182408297135
0.5223632812507475,0.031093723965882038
0.7223632812507503,0.02833995622273907
0.9223632812507532,0.025143394495203447
1.122363281250756,0.02230403513136602
1.3223632812507589,0.01937337803878784
1.5223632812507617,0.01675199200231896
1.7223632812507645,0.014693228219214977
1.9223632812507674,0.012730327051288782
2.1223632812507702,0.010879265601070009
2.322363281250773,0.00958968518260687
2.522363281250776,0.008716650651523416
2.7223632812507788,0.007894971092856638
2.9223632812507816,0.006895260963145389
3.1223632812507844,0.006482138740593481
3.3223632812507873,0.006007390551141564
3.52236328125079,0.0053614591203007345
3.722363281250793,0.004876439936365483
3.922363281250796,0.004554615442554328
4.122363281250799,0.004044489383215369
4.3223632812508015,0.0037112526733116195
4.522363281250804,0.0035161037781282598
4.722363281250807,0.00345676025444677
4.92236328125081,0.0033483442015671255
5.122363281250813,0.0030299433725837484
5.322363281250816,0.002899844109128175
5.5223632812508185,0.002805122715559644
5.722363281250821,0.0026430692470448065
5.922363281250824,0.0025551951831318314
6.122363281250827,0.0025061226539336767
6.32236328125083,0.0025517715183040533
6.522363281250833,0.002374882168868844
6.722363281250836,0.0022858668833466095
6.922363281250838,0.002094141652991028
7.122363281250841,0.002017679805170647
7.322363281250844,0.0019058400874632242
7.522363281250847,0.001825954574815065
7.72236328125085,0.0017038438626243075
7.922363281250853,0.0015771682639965125
8.122363281250855,0.0014390804492761232
8.322363281250858,0.001466469767898349
8.522363281250861,0.0013249582883501816
8.722363281250864,0.0012724620943242485
8.922363281250867,0.0011811643655834953
9.12236328125087,0.0011252445067297839
9.322363281250873,0.0012017063545501647
9.522363281250875,0.0010944315232797796
9.722363281250878,0.0011047025177631144
9.922363281250881,0.0010293818915519928
10.122363281250884,0.0011309506147760809
10.322363281250887,0.0010259582267242147
10.52236328125089,0.0009586261517779091
10.722363281250892,0.0009038475145334572
10.922363281250895,0.0009072711793612355
11.122363281250898,0.000939225384420499
11.322363281250901,0.0009118360657982732
11.522363281250904,0.0009449314924667962
11.722363281250907,0.0009449314924667962
11.92236328125091,0.0008878704120038254
12.122363281250912,0.0009106948441890137
12.322363281250915,0.000873034531083453
12.522363281250918,0.0008673284230371559
12.72236328125092,0.0008821643039575283
12.922363281250924,0.0008251032234945575
13.122363281250927,0.0007623360349852897
13.32236328125093,0.0007794543591241809
13.522363281250932,0.0007452177108463984
13.722363281250935,0.0007771719159056621
13.922363281250938,0.0007520650405019549
14.12236328125094,0.0007497825972834361
14.322363281250944,0.0007372291595815825
14.522363281250946,0.0008057024561371474
14.72236328125095,0.000744076489237139
14.922363281250952,0.00068359174394639
15.122363281250955,0.0006664734198074988
15.322363281250958,0.000669897084635277
15.52236328125096,0.0007109810625686159
15.722363281250963,0.0007326642731445448
15.922363281250966,0.0006995688464760218
16.12236328125097,0.0007509238188926955
16.322363281250972,0.0007280993867075072
16.522363281250975,0.0007360879379723231
16.722363281250978,0.0006676146414167581
16.92236328125098,0.0006037062312982309
17.122363281250983,0.0005557749237093355
17.322363281250986,0.0006048474529074903
17.52236328125099,0.0005649046965834107
17.722363281250992,0.0005067023945111806
17.922363281250995,0.0005386565995704442
18.122363281250998,0.00045534742209450685
18.322363281251,0.0004290993250815403
18.522363281251003,0.00040969855772413023
18.722363281251006,0.000365190914963013
18.92236328125101,0.00040513367128709255
19.122363281251012,0.0004245344386445026
19.322363281251015,0.0004450764276111721
19.522363281251017,0.00045078253565746917
19.72236328125102,0.0004496413140482098
19.922363281251023,0.00037546190944634777
20.122363281251026,0.0004108397793333896
20.32236328125103,0.00040513367128709255
20.52236328125103,0.0004621947517500633
20.722363281251035,0.0004290993250815403
20.922363281251037,0.0004359466547370968
21.12236328125104,0.00044735887082969093
21.322363281251043,0.0004679008597963604
21.522363281251046,0.000453064978875988
21.72236328125105,0.000494148956809327
21.92236328125105,0.00048273674071673284
22.122363281251054,0.00044051154117413446
22.322363281251057,0.0005021375080741429
22.52236328125106,0.0004918665135908081
22.722363281251063,0.000480454297498214
22.922363281251066,0.00046904208140561985
23.12236328125107,0.0005067023945111806
23.32236328125107,0.0004485000924389503
23.522363281251074,0.00041996955220746494
23.722363281251077,0.0003880153471482013
23.92236328125108,0.0003355191531222682
24.122363281251083,0.0003343779315130088
24.322363281251086,0.00034008403955930586
24.52236328125109,0.00032524815863893347
24.72236328125109,0.0003092710561093016
24.922363281251094,0.00025677486208336854
25.122363281251097,0.00025791608369262793
25.3223632812511,0.0002556336404741091
25.522363281251103,0.0002533511972555903
25.722363281251106,0.0002339504298981802
25.92236328125111,0.00029443517518892924
26.12236328125111,0.00032182449381115523
26.322363281251114,0.00027503440783151916
26.522363281251117,0.00032638938024819286
26.72236328125112,0.0002864466239241133
26.922363281251123,0.0002533511972555903
27.122363281251125,0.00025791608369262793
27.32236328125113,0.00029443517518892924
27.52236328125113,0.0003355191531222682
27.722363281251134,0.0003435077043870841
27.922363281251137,0.00035948480691671593
28.12236328125114,0.00032182449381115523
28.322363281251143,0.00032182449381115523
28.522363281251145,0.000304706169672264
28.72236328125115,0.0003195420505926364
28.92236328125115,0.00027389318622225977
29.122363281251154,0.00026590463495744385
29.322363281251157,0.00027389318622225977
29.52236328125116,0.0002853054023148539
29.722363281251162,0.0003001412832352263
29.922363281251165,0.00026704585656670324
30.122363281251168,0.000263622191738925
30.32236328125117,0.00024193898116299612
30.522363281251174,0.00021454966254077015
30.722363281251177,0.00018373667909076592
30.92236328125118,0.00015634736046853993
31.122363281251182,0.00018373667909076592
31.322363281251185,0.00018487790070002535
31.522363281251188,0.00015406491725002112
31.72236328125119,0.00015520613885928054
31.922363281251194,0.00017118324138891235
32.1223632812512,0.00014265270115742696
32.3223632812512,0.00011526338253520098
32.5223632812512,0.000101568723224088
32.722363281251205,0.00010613360966112566
32.92236328125121,9.243895035001267e-05
33.12236328125121,0.00011754582575371981
33.322363281251214,0.00014835880920372404
33.52236328125122,0.00015178247403150227
33.72236328125122,0.00016319469012409643
33.92236328125122,0.00019514889518336008
34.122363281251225,0.0002248206570241049
34.32236328125123,0.00019172523035558182
34.52236328125123,0.00022367943541484547
34.72236328125123,0.00023965653794447728
34.922363281251236,0.00021454966254077015
35.12236328125124,0.00021683210575928897
35.32236328125124,0.00021454966254077015
35.522363281251245,0.00022139699219632662
35.72236328125125,0.00023737409472595846
35.92236328125125,0.00021683210575928897
36.12236328125125,0.00023851531633521788
36.322363281251256,0.00022367943541484547
36.52236328125126,0.0002042786680574354
36.72236328125126,0.00019058400874632242
36.922363281251265,0.00011868704736297923
37.12236328125127,0.00011183971770742273
37.32236328125127,7.874429103889968e-05
37.52236328125127,7.760306942964027e-05
37.722363281251276,8.67328423037156e-05
37.92236328125128,5.706108046297078e-05
38.12236328125128,5.9343523681489616e-05
38.322363281251285,5.13549724166737e-05
38.52236328125129,6.619085333704611e-05
38.72236328125129,5.13549724166737e-05
38.92236328125129,4.5648864370376626e-05
39.122363281251296,3.1954205059263636e-05
39.3223632812513,2.16832105759289e-05
39.5223632812513,1.027099448333474e-05
39.722363281251305,1.4835880920372404e-05
39.92236328125131,1.027099448333474e-05
40.12236328125131,1.027099448333474e-05
40.32236328125131,1.2553437701853572e-05
40.522363281251316,1.1412216092594156e-05
40.72236328125132,1.1412216092594156e-05
40.92236328125132,9.129772874075325e-06
41.122363281251324,1.1412216092594156e-05
41.32236328125133,5.706108046297078e-06
41.52236328125133,1.1412216092594156e-06
41.72236328125133,1.1412216092594156e-06
41.922363281251336,1.1412216092594156e-06
42.12236328125134,0.0
42.32236328125134,2.282443218518831e-06
42.522363281251344,2.282443218518831e-06
42.72236328125135,0.0
42.92236328125135,1.1412216092594156e-06
43.12236328125135,2.282443218518831e-06
43.322363281251356,0.0
43.52236328125136,0.0
43.72236328125136,1.1412216092594156e-06
43.922363281251364,0.0
44.12236328125137,2.282443218518831e-06
44.32236328125137,0.0
44.52236328125137,1.1412216092594156e-06
44.722363281251376,1.1412216092594156e-06
44.92236328125138,1.1412216092594156e-06
45.12236328125138,1.1412216092594156e-06
45.322363281251384,0.0
45.52236328125139,1.1412216092594156e-06
45.72236328125139,2.282443218518831e-06
45.92236328125139,1.1412216092594156e-06
46.122363281251396,0.0
46.3223632812514,0.0
46.5223632812514,0.0
46.722363281251404,2.282443218518831e-06
46.92236328125141,4.564886437037662e-06
47.12236328125141,3.423664827778247e-06
47.32236328125141,2.282443218518831e-06
47.522363281251415,3.423664827778247e-06
47.72236328125142,5.706108046297078e-06
47.92236328125142,1.1412216092594156e-06
48.122363281251424,1.1412216092594156e-06
48.32236328125143,1.1412216092594156e-06
48.52236328125143,0.0
48.72236328125143,0.0
48.922363281251435,0.0
49.12236328125144,1.1412216092594156e-06
49.32236328125144,2.282443218518831e-06
49.522363281251444,2.282443218518831e-06
49.72236328125145,0.0
49.92236328125145,0.0
50.12236328125145,2.282443218518831e-06
50.322363281251455,0.0
50.52236328125146,0.0
50.72236328125146,0.0
50.922363281251464,0.0
51.12236328125147,0.0
51.32236328125147,0.0
51.52236328125147,0.0
51.722363281251475,0.0
